date,ilosc,articles,customers,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,quarter_sin,quarter_cos,season_sin,season_cos,is_last_days,is_weak_month,is_saturday,is_first_days,ilosc_log,ilosc_log_std,customers_log,customers_log_std,articles_log,articles_log_std
2023-12-12,353.158,845,65,2023,12,12,346,50,4,1,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,-0.32126966169236515,0.9469877530760751,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,5.869743141242817,0.03521022987514718,4.189654742026425,0.34765576653730834,6.740519359606223,0.3326812531616084
2023-12-13,1381.692,1104,64,2023,12,13,347,50,4,1,-2.4492935982947064e-16,1.0,0.40673664307580004,-0.913545457642601,-0.3049212246562894,0.9523775757303973,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,7.231787602596392,1.3514949880567764,4.174387269895637,0.3081477997505523,7.007600613951853,0.6991046007752552
2023-12-14,2944.383,1379,76,2023,12,14,348,50,4,1,-2.4492935982947064e-16,1.0,0.20791169081775931,-0.9781476007338057,-0.2884824328806098,0.9574851883550389,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,7.987994138563583,2.082295755266496,4.343805421853684,0.7465548040858854,7.22983877815125,1.004005265904196
2023-12-15,2443.7296,1470,70,2023,12,15,349,50,4,1,-2.4492935982947064e-16,1.0,5.66553889764798e-16,-1.0,-0.27195815753410524,0.9623090774541487,-0.2553580829703894,0.9668465490767848,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,7.8016898027460755,1.902250562486201,4.2626798770413155,0.5366244827761033,7.293697720601438,1.0916168338706391
2023-12-18,233.597,779,65,2023,12,18,352,51,4,1,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,-0.22192151300416674,0.9750645322571945,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,5.457869148413827,-0.3628263059611629,4.189654742026425,0.34765576653730834,6.659293919683638,0.22124363961307877
2023-12-19,593.1198,1107,64,2023,12,19,353,51,4,1,-2.4492935982947064e-16,1.0,-0.743144825477394,-0.6691306063588585,-0.20510449986861926,0.9787400799669153,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,6.387080982528945,0.5351674152953557,4.174387269895637,0.3081477997505523,7.010311867307229,0.7028243172081431
2023-12-20,1458.3790000000001,1319,52,2023,12,20,354,51,4,1,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.1882267098432439,0.9821256058680006,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,7.2857662817528634,1.4036601813793423,3.970291913552122,-0.21999415398454464,7.1853870155804165,0.94301946707515
2023-12-21,1500.59,1618,81,2023,12,21,355,51,4,1,-2.4492935982947064e-16,1.0,-0.9510565162951535,-0.30901699437494756,-0.1712931441814778,0.9852201067560606,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,7.314279825686992,1.4312157747150671,4.406719247264253,0.9093582664702103,7.389563953677635,1.2231409505030693
2023-12-22,178.7448,624,68,2023,12,22,356,51,4,1,-2.4492935982947064e-16,1.0,-0.9945218953682733,-0.10452846326765423,-0.154308820664281,0.9880226656636976,-0.1372837753587243,0.9905317587151132,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,5.191538067114553,-0.6202096388047025,4.23410650459726,0.4626845508846361,6.437751649736401,-0.08270229021597528
2023-12-27,510.289,845,72,2023,12,27,361,52,4,1,-2.4492935982947064e-16,1.0,-0.5877852522924734,0.8090169943749473,-0.06880242680232064,0.9976303053065857,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0,1,0,0,6.236934988066146,0.3900657760896868,4.290459441148391,0.6085102597201235,6.740519359606223,0.3326812531616084
2023-12-28,502.55400000000003,1217,88,2023,12,28,362,52,4,1,-2.4492935982947064e-16,1.0,-0.40673664307580015,0.913545457642601,-0.05161966722325418,0.9986668162884759,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,1,1,0,0,6.22169095566304,0.3753338873189674,4.48863636973214,1.121336970344927,7.1049654482698426,0.8326847302308272
2023-12-29,466.0448,1324,90,2023,12,29,363,52,4,1,-2.4492935982947064e-16,1.0,-0.20791169081775898,0.9781476007338057,-0.034421611622745804,0.9994074007397048,-0.017218505501562464,0.9998517505451959,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,1,1,0,0,6.146425184545284,0.3025967703260063,4.51085950651685,1.1788442605149418,7.1891677384203225,0.9482064470554259
2024-01-03,167.739,365,28,2024,1,3,3,1,1,1,0.49999999999999994,0.8660254037844387,0.5877852522924731,0.8090169943749475,0.051619667223253764,0.998666816288476,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,5.1283531424428075,-0.6812717815262552,3.367295829986474,-1.7803801195180147,5.902633333401366,-0.8168603101087341
2024-01-04,354.705,910,71,2024,1,4,4,1,1,1,0.49999999999999994,0.8660254037844387,0.7431448254773941,0.6691306063588582,0.06880242680231986,0.9976303053065857,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,5.874101735645043,0.03942239147598386,4.276666119016055,0.5728169826658032,6.814542897259958,0.4342381839755748
2024-01-05,200.2702,709,69,2024,1,5,5,1,1,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.08596479873744647,0.9962981749346078,0.12020794657696499,0.9927487343632071,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,5.3046482839324804,-0.5108995108195276,4.248495242049359,0.4999185969985655,6.565264970035361,0.09224019237702173
2024-01-08,236.028,672,58,2024,1,8,8,2,1,1,0.49999999999999994,0.8660254037844387,0.9945218953682734,-0.10452846326765333,0.13727877211326478,0.9905324521322229,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.468178277616658,-0.3528635257253942,4.07753744390572,0.057527417035292655,6.511745329644728,0.018813677127710884
2024-01-09,281.112,852,66,2024,1,9,9,2,1,1,0.49999999999999994,0.8660254037844387,0.9510565162951536,-0.30901699437494734,0.15430882066428117,0.9880226656636976,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.642304155210286,-0.18458763959630362,4.204692619390966,0.3865696059975739,6.748759547491679,0.34398641659343404
2024-01-10,441.337,695,65,2024,1,10,10,2,1,1,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.1712931441814776,0.9852201067560606,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.0920720350042705,0.2500696874517048,4.189654742026425,0.34765576653730834,6.54534966033442,0.06491729220845396
2024-01-11,248.846,702,73,2024,1,11,11,2,1,1,0.49999999999999994,0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.1882267098432442,0.9821256058680006,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.520844728056296,-0.3019664750429733,4.30406509320417,0.643717898871329,6.555356891810665,0.07864675917106262
2024-01-12,242.437,750,60,2024,1,12,12,2,1,1,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.2051044998686192,0.9787400799669153,0.238672573649364,0.971100099159499,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.4948581821476825,-0.3270799682275508,4.110873864173311,0.1437927904670463,6.621405651764134,0.16926265726985185
2024-01-15,441.558,828,74,2024,1,15,15,3,1,1,0.49999999999999994,0.8660254037844387,5.66553889764798e-16,-1.0,0.255353295116187,0.9668478136052775,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.092571529304938,0.2505524005740899,4.31748811353631,0.6784529379738862,6.720220155135295,0.30483166680873913
2024-01-16,394.485,952,66,2024,1,16,16,3,1,1,0.49999999999999994,0.8660254037844387,-0.20791169081775907,-0.9781476007338057,0.2719581575341055,0.9623090774541486,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.980112859813379,0.1418719303124821,4.204692619390966,0.3865696059975739,6.859614903654202,0.4960749291530173
2024-01-17,211.276,783,70,2024,1,17,17,3,1,1,0.49999999999999994,0.8660254037844387,-0.4067366430758002,-0.9135454576426009,0.288482432880609,0.9574851883550393,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.357887314744664,-0.45944911636706065,4.2626798770413155,0.5366244827761033,6.664409020350408,0.22826132535179086
2024-01-18,163.098,520,61,2024,1,18,18,3,1,1,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.30492122465628907,0.9523775757303974,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.100463810331342,-0.7082241342693555,4.127134385045092,0.18587049089016647,6.255750041753367,-0.3324002281397912
2024-01-19,182.104,597,58,2024,1,19,19,3,1,1,0.49999999999999994,0.8660254037844387,-0.743144825477394,-0.6691306063588585,0.3212696616923644,0.9469877530760753,0.3536758442582659,0.9353680543979481,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.210054297427645,-0.6023154859839621,4.07753744390572,0.057527417035292655,6.393590753950631,-0.14328903302982526
2024-01-22,2564.705,1695,72,2024,1,22,22,4,1,1,0.49999999999999994,0.8660254037844387,-0.9945218953682733,-0.10452846326765423,0.3697245428906731,0.9291414114031743,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,7.849988573640653,1.9489266716524607,4.290459441148391,0.6085102597201235,7.4360278163518485,1.2868872592653955
2024-01-23,305.422,710,53,2024,1,23,23,4,1,1,0.49999999999999994,0.8660254037844387,-0.9945218953682734,0.10452846326765299,0.38566340624360707,0.9226395488404876,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.724963236855407,-0.10470560021952895,3.9889840465642745,-0.17162411840226158,6.566672429803241,0.09417116323846018
2024-01-24,251.056,830,71,2024,1,24,24,4,1,1,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.401487989205973,0.9158642882672872,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.5296512850459445,-0.2934557860996675,4.276666119016055,0.5728169826658032,6.7226297948554485,0.30813758303623595
2024-01-25,338.572,842,69,2024,1,25,25,4,1,1,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.4171936026123168,0.9088176373395029,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.827686001096902,-0.0054339444653599,4.248495242049359,0.4999185969985655,6.736966958001855,0.32780751954398835
2024-01-26,888.199,1204,62,2024,1,26,26,4,1,1,0.49999999999999994,0.8660254037844387,-0.743144825477394,0.6691306063588585,0.4327755925504312,0.901501684131884,0.46354991987510047,0.8860708051751779,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.7903210574830215,0.9248601012614143,4.143134726391533,0.22727491914631315,7.094234845924755,0.8179628312984919
2024-01-29,2780.843,2065,86,2024,1,29,29,5,1,1,0.49999999999999994,0.8660254037844387,-0.20791169081775898,0.9781476007338057,0.47873384011578846,0.8779600847008882,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,0,0,0,7.930868936670932,2.0270897508423675,4.465908118654584,1.0625225850294737,7.633369649679584,1.5576312894644821
2024-01-30,434.707,971,57,2024,1,30,30,5,1,1,0.49999999999999994,0.8660254037844387,-1.133107779529596e-15,1.0,0.49377555015997715,0.869589389346611,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,0,0,0,6.076969999094866,0.235475024612794,4.060443010546419,0.013291783289761256,6.879355804460439,0.5231585482413472
2024-01-31,3689.8160000000003,3249,91,2024,1,31,31,5,1,1,0.49999999999999994,0.8660254037844387,0.2079116908177585,0.9781476007338058,0.5086709438521044,0.8609610158889943,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,8.213602850798505,2.3003248414335467,4.5217885770490405,1.207125651952701,8.086410275323782,2.179182446471935
2024-02-01,137.462,520,61,2024,2,1,32,5,1,1,0.8660254037844386,0.5000000000000001,0.20791169081775931,0.9781476007338057,0.5234156073655503,0.8520775211013093,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,4.930595919750497,-0.8723850861474067,4.127134385045092,0.18587049089016647,6.255750041753367,-0.3324002281397912
2024-02-02,216.359,645,71,2024,2,2,33,5,1,1,0.8660254037844386,0.5000000000000001,0.40673664307580015,0.9135454576426009,0.5380051715382996,0.8429415373547828,0.5667013482820781,0.8239232863897432,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,5.381550364445014,-0.4365810584317779,4.276666119016055,0.5728169826658032,6.470799503782602,-0.037362135809686836
2024-02-05,125.74900000000001,453,44,2024,2,5,36,6,1,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,0.6616341726628118,0.7498267943764056,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,4.842208752893819,-0.9578027680611699,3.8066624897703196,-0.6434215416180763,6.118097198041348,-0.5212536762227575
2024-02-06,274.04,734,77,2024,2,6,37,6,1,1,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.5947266869607634,0.8039279618328213,0.6616341726628118,0.7498267943764056,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.616916541634539,-0.2091223223798239,4.356708826689592,0.779945222966367,6.5998704992128365,0.13971740629912885
2024-02-07,374.816,847,63,2024,2,7,38,6,1,1,0.8660254037844386,0.5000000000000001,0.9945218953682733,0.10452846326765346,0.6084768701151261,0.7935716089521474,0.6616341726628118,0.7498267943764056,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.929099661911251,0.09257258894006942,4.1588830833596715,0.2680272819941556,6.742880635791903,0.33592081681693564
2024-02-08,207.519,668,67,2024,2,8,39,6,1,1,0.8660254037844386,0.5000000000000001,0.9945218953682734,-0.10452846326765333,0.6220467484408675,0.7829801036770629,0.6616341726628118,0.7498267943764056,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.340030164185356,-0.47670633209878005,4.219507705176107,0.424906922884628,6.505784060128229,0.010635086168137273
2024-02-09,493.1394,1128,71,2024,2,9,40,6,1,1,0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,0.6354323008901774,0.7721565844991642,0.6616341726628118,0.7498267943764056,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.2028176636156935,0.3570946687299174,4.276666119016055,0.5728169826658032,7.029087564149662,0.7285837203067964
2024-02-12,466.752,839,67,2024,2,12,43,7,1,1,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.6744436188329455,0.7383263540031065,0.7469716267628299,0.6648559158278518,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.1479382409334065,0.3040589935635473,4.219507705176107,0.424906922884628,6.733401891837359,0.3229164107252155
2024-02-13,166.855,576,62,2024,2,13,44,7,1,1,0.8660254037844386,0.5000000000000001,0.40673664307580004,-0.913545457642601,0.6870527672236669,0.7266075247685656,0.7469716267628299,0.6648559158278518,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.123100511484013,-0.6863479433312397,4.143134726391533,0.22727491914631315,6.3578422665081,-0.1923343337676498
2024-02-14,164.203,443,70,2024,2,14,45,7,1,1,0.8660254037844386,0.5000000000000001,0.20791169081775931,-0.9781476007338057,0.699458327051647,0.7146733860429609,0.7469716267628299,0.6648559158278518,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.1071750207282856,-0.7017383959508956,4.2626798770413155,0.5366244827761033,6.095824562432225,-0.5518107204453842
2024-02-15,531.947,1032,67,2024,2,15,46,7,1,1,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,0.7116566222817746,0.7025274741691571,0.7469716267628299,0.6648559158278518,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.278421982073426,0.43015895911271823,4.219507705176107,0.424906922884628,6.940222469119639,0.6066648470160222
2024-02-16,139.00900000000001,443,66,2024,2,16,47,7,1,1,0.8660254037844386,0.5000000000000001,-0.20791169081775907,-0.9781476007338057,0.7236440382959124,0.6901733882429719,0.7469716267628299,0.6648559158278518,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,4.941706706257352,-0.8616475813556402,4.204692619390966,0.3865696059975739,6.095824562432225,-0.5518107204453842
2024-02-19,501.89099999999996,577,68,2024,2,19,50,8,1,1,0.8660254037844386,0.5000000000000001,-0.743144825477394,-0.6691306063588585,0.7583058084785624,0.6518989958787126,0.8214761014852389,0.5702429435675759,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.220373446815752,0.3740606419414036,4.23410650459726,0.4626845508846361,6.359573868672378,-0.18995865426395597
2024-02-20,279.565,761,70,2024,2,20,51,8,1,1,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.7694148268839378,0.6387494220515272,0.8214761014852389,0.5702429435675759,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.636805427172979,-0.18990163051969863,4.2626798770413155,0.5366244827761033,6.635946555686647,0.18921211686659384
2024-02-21,567.749,1176,69,2024,2,21,52,8,1,1,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,0.7802958510707755,0.6254105729852463,0.8214761014852389,0.5702429435675759,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.343439212021856,0.4929918483674932,4.248495242049359,0.4999185969985655,7.0707241072602764,0.7857071659302313
2024-02-22,350.064,697,74,2024,2,22,53,8,1,1,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,0.7909456567567772,0.6118864012687243,0.8214761014852389,0.5702429435675759,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.8609685430269804,0.026730426007955117,4.31748811353631,0.6784529379738862,6.548219102762372,0.06885403686247722
2024-02-23,401.999,591,56,2024,2,23,54,8,1,1,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,0.8013610881746766,0.5981809144059165,0.8214761014852389,0.5702429435675759,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,5.998934080554026,0.16006082699994092,4.04305126783455,-0.031713204277151616,6.3835066348840055,-0.15712398627347704
2024-02-26,478.46500000000003,918,68,2024,2,26,57,9,1,1,0.8660254037844386,0.5000000000000001,-0.743144825477394,0.6691306063588585,0.8311706263658079,0.5560174366570446,0.8840670933553547,0.4673600051846697,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.172670898958666,0.3279607249032238,4.23410650459726,0.4626845508846361,6.823286122355687,0.44623349160720144
2024-02-27,841.789,991,73,2024,2,27,58,9,1,1,0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473,0.8406184056344782,0.5416278206559814,0.8840670933553547,0.4673600051846697,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,0,6.7367166301125385,0.8730565862361405,4.30406509320417,0.643717898871329,6.899723107284872,0.5511015624415568
2024-02-28,829.413,1164,89,2024,2,28,59,9,1,1,0.8660254037844386,0.5000000000000001,-0.40673664307580015,0.913545457642601,0.8498170915275278,0.5270777086423722,0.8840670933553547,0.4673600051846697,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,0,0,0,6.721923167395057,0.8587601296605618,4.499809670330265,1.1502503611897008,7.060476365999801,0.7716477304698801
2024-02-29,5476.822,3456,101,2024,2,29,60,9,1,1,0.8660254037844386,0.5000000000000001,-0.20791169081775898,0.9781476007338057,0.8587639582758029,0.5123714121284237,0.8840670933553547,0.4673600051846697,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,0,0,0,8.608462855684287,2.681918996979807,4.624972813284271,1.4741377246243381,8.148156439921625,2.263895379207249
2024-03-01,97.903,274,54,2024,3,1,61,9,1,2,1.0,6.123233995736766e-17,0.20791169081775931,0.9781476007338057,0.8674563547295969,0.49751328890718066,0.8840670933553547,0.4673600051846697,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,1,4.594139571838984,-1.1975377335942172,4.007333185232471,-0.12414165667850406,5.616771097666572,-1.2090503109790762
2024-03-04,135.473,478,63,2024,3,4,64,10,1,2,1.0,6.123233995736766e-17,0.7431448254773941,0.6691306063588582,0.8919813464595485,0.45207220393230435,0.9338368745561365,0.35769916371054955,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,1,4.916126792861777,-0.8863681033896568,4.1588830833596715,0.2680272819941556,6.171700597410915,-0.447712247459473
2024-03-05,173.706,549,75,2024,3,5,65,10,1,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.8996308696522433,0.43665123195606403,0.9338368745561365,0.35769916371054955,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,1,5.163104561140976,-0.6476878831620791,4.330733340286331,0.7127278967909132,6.309918278226516,-0.2580838685306176
2024-03-06,216.2706,475,57,2024,3,6,66,10,1,2,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,0.9070138128026359,0.4211008707960896,0.9338368745561365,0.35769916371054955,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,5.3811435812842765,-0.43697417516882703,4.060443010546419,0.013291783289761256,6.16541785423142,-0.4563318856803119
2024-03-07,230.1052,546,53,2024,3,7,67,10,1,2,1.0,6.123233995736766e-17,0.9945218953682733,0.10452846326765346,0.9141279881853337,0.40542572835999735,0.9338368745561365,0.35769916371054955,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,5.442873018108973,-0.37731862123578214,3.9889840465642745,-0.17162411840226158,6.304448802421981,-0.2655877408592836
2024-03-08,384.319,414,58,2024,3,8,68,10,1,2,1.0,6.123233995736766e-17,0.9945218953682734,-0.10452846326765333,0.9209712877166346,0.38963044953078796,0.9338368745561365,0.35769916371054955,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,5.954071562640545,0.11670552530554476,4.07753744390572,0.057527417035292655,6.028278520230698,-0.6444808217678325
2024-03-11,108.953,403,53,2024,3,11,71,11,1,2,1.0,6.123233995736766e-17,0.7431448254773945,-0.6691306063588579,0.9398560579418954,0.3415707691678556,0.9700636572792403,0.24285077892818172,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,4.700053001758143,-1.09518260683809,3.9889840465642745,-0.17162411840226158,6.0014148779611505,-0.6813365185617549
2024-03-12,129.727,438,54,2024,3,12,72,11,1,2,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0.9455963874271426,0.3253420847119801,0.9700636572792403,0.24285077892818172,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,4.873111179249569,-0.9279385499999764,4.007333185232471,-0.12414165667850406,6.0844994130751715,-0.5673483108682063
2024-03-13,177.684,536,60,2024,3,13,73,11,1,2,1.0,6.123233995736766e-17,0.40673664307580004,-0.913545457642601,0.9510565162951535,0.30901699437494745,0.9700636572792403,0.24285077892818172,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,5.185618882622422,-0.6259299603866525,4.110873864173311,0.1437927904670463,6.285998094508865,-0.29090127391097625
2024-03-14,628.524,775,55,2024,3,14,74,11,1,2,1.0,6.123233995736766e-17,0.20791169081775931,-0.9781476007338057,0.9562348265919056,0.29260033563334836,0.9700636572792403,0.24285077892818172,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,6.444963978254069,0.5911057544558529,4.02535169073515,-0.07751478152533213,6.654152520183219,0.2141898730693418
2024-03-15,129.727,421,56,2024,3,15,75,11,1,2,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0.9611297838723007,0.27609697309746883,0.9700636572792403,0.24285077892818172,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,4.873111179249569,-0.9279385499999764,4.04305126783455,-0.031713204277151616,6.045005314036012,-0.6215324205556128
2024-03-18,187.40800000000002,605,70,2024,3,18,78,12,1,2,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,0.9741004551724205,0.22611568550828828,0.9922220614752829,0.12448044312959303,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,5.238609824085752,-0.5747193203899533,4.2626798770413155,0.5366244827761033,6.406879986069314,-0.12505681028520332
2024-03-19,148.68880000000001,465,53,2024,3,19,79,12,1,2,1.0,6.123233995736766e-17,-0.743144825477394,-0.6691306063588585,0.9778483415056568,0.20931464596304847,0.9922220614752829,0.12448044312959303,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,5.008558472327438,-0.797041789670889,3.9889840465642745,-0.17162411840226158,6.144185634125646,-0.485461527097825
2024-03-20,360.672,771,62,2024,3,20,80,12,1,2,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.9813064702716093,0.19245158197082998,0.9922220614752829,0.12448044312959303,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,5.8907377237415,0.05549947132908638,4.143134726391533,0.22727491914631315,6.648984550024776,0.20709965278988565
2024-03-21,175.032,487,62,2024,3,21,81,12,1,2,1.0,6.123233995736766e-17,-0.9510565162951535,-0.30901699437494756,0.9844738167520922,0.1755314904214282,0.9922220614752829,0.12448044312959303,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,5.170665796693048,-0.6403806774190871,4.143134726391533,0.22727491914631315,6.1903154058531475,-0.42217357593682575
2024-03-22,186.082,370,59,2024,3,22,82,12,1,2,1.0,6.123233995736766e-17,-0.9945218953682733,-0.10452846326765423,0.9873494423939864,0.15855938510313475,0.9922220614752829,0.12448044312959303,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,5.2315470234141825,-0.5815448368380897,4.0943445622221,0.10101955944998849,5.916202062607435,-0.7982446300576109
2024-03-25,1476.059,1334,77,2024,3,25,85,13,1,2,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.994217906893952,0.10738134666416309,0.9999907341944384,0.004304825811567806,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,0,0,7.29780822756972,1.4152975619401984,4.356708826689592,0.779945222966367,7.19668657083435,0.9585219435512176
